order_id,customer_id,order_date,delivery_days,discount_pct,order_status
2016,1399,7/14/2025,5,0,Delivered
2017,1400,12/3/2024,5,20,Delivered
2018,1401,6/11/2024,3,5,Delivered
2019,1401,8/1/2024,1,20,Cancelled
2020,1401,9/12/2024,1,0,Delivered
2021,1402,6/8/2024,6,0,Delivered
2022,1403,4/19/2025,2,0,Delivered
2023,1403,5/6/2025,4,0,Delivered
2024,1404,8/25/2025,4,10,Returned
2025,1405,11/17/2024,1,0,Delivered
2026,1406,1/16/2024,8,5,Cancelled
2027,1407,3/2/2025,2,0,Delivered
2028,1407,5/13/2025,7,20,Delivered
2029,1408,3/14/2024,1,0,Delivered
2030,1408,3/17/2024,1,15,Delivered
2031,1408,5/24/2024,5,0,Delivered
2032,1409,8/12/2025,2,0,Delivered
2033,1410,7/19/2024,6,5,Delivered
2034,1411,6/5/2025,5,0,Delivered
2035,1412,5/20/2025,5,0,Delivered
2036,1413,2/11/2024,4,20,Delivered
2037,1414,3/2/2024,4,10,Delivered
2038,1414,3/22/2024,3,0,Delivered
2039,1415,8/3/2025,7,0,Delivered
2040,1415,9/27/2025,5,10,Delivered
2041,1416,11/17/2024,2,0,Delivered
2042,1416,11/21/2024,4,5,Delivered
2043,1417,3/13/2025,3,5,Delivered
2044,1418,9/30/2025,7,0,Delivered
2045,1418,10/2/2025,3,10,Delivered
2046,1419,2/14/2025,2,15,Cancelled
2047,1420,1/21/2025,11,0,Delivered
2048,1421,7/23/2025,5,5,Delivered
2049,1422,3/19/2024,6,0,Delivered
2050,1422,4/15/2024,9,15,Delivered
2051,1422,4/22/2024,1,10,Delivered
2052,1423,7/12/2024,4,0,Delivered
2053,1424,10/15/2024,3,5,Delivered
2054,1425,6/12/2025,2,5,Delivered
2055,1425,7/9/2025,6,0,Delivered
2056,1426,6/9/2025,7,15,Delivered
2057,1426,6/19/2025,1,5,Delivered
2058,1426,6/21/2025,2,0,Delivered
2059,1427,9/7/2025,5,15,Delivered
2060,1428,6/8/2024,4,0,Delivered
2061,1428,6/22/2024,3,10,Delivered
2062,1428,7/23/2024,3,0,Delivered
2063,1429,12/6/2024,6,0,Delivered
2064,1430,5/8/2024,3,0,Delivered
2065,1431,10/7/2024,5,0,Delivered
2066,1432,9/17/2025,7,10,Returned
2067,1433,10/19/2025,5,20,Delivered
2068,1433,10/24/2025,6,0,Returned
2069,1434,5/7/2024,3,10,Delivered
2070,1435,11/12/2024,2,15,Delivered
2071,1435,12/11/2024,2,10,Delivered
2072,1435,1/14/2025,7,0,Delivered
2073,1436,11/30/2024,7,0,Delivered
2074,1436,1/7/2025,7,0,Cancelled
2075,1437,5/30/2024,1,5,Delivered
2076,1437,6/20/2024,1,20,Delivered
2077,1438,4/2/2025,5,10,Delivered
2078,1439,2/8/2024,2,10,Delivered
2079,1440,2/26/2025,9,5,Delivered
2080,1441,1/24/2024,1,0,Delivered
2081,1442,7/24/2024,5,5,Delivered
2082,1442,9/26/2024,6,15,Delivered
2083,1443,10/4/2025,6,5,Returned
2084,1444,12/25/2024,2,5,Returned
2085,1445,3/15/2025,3,10,Returned
2086,1446,4/7/2024,1,0,Delivered
2087,1447,6/15/2024,1,0,Delivered
2088,1447,9/17/2024,2,5,Delivered
2089,1448,5/29/2024,4,5,Cancelled
2090,1448,6/28/2024,4,0,Delivered
2091,1449,6/16/2025,5,5,Delivered
2092,1449,7/16/2025,3,10,Delivered
2093,1449,7/27/2025,5,0,Delivered
2094,1450,10/20/2024,5,15,Delivered
2095,1451,7/14/2024,2,0,Delivered
2096,1452,10/27/2025,4,0,Delivered
2097,1453,4/24/2025,2,5,Delivered
2098,1453,5/1/2025,3,0,Returned
2099,1453,6/18/2025,3,0,Delivered
2100,1454,5/6/2024,5,0,Delivered
2101,1455,2/7/2025,8,0,Cancelled
2102,1456,3/28/2025,4,20,Delivered
2103,1456,4/7/2025,2,0,Delivered
2104,1456,5/18/2025,3,15,Returned
2105,1457,10/24/2025,5,0,Delivered
2106,1458,4/17/2024,1,0,Delivered
2107,1459,4/8/2025,5,0,Delivered
2108,1459,6/22/2025,1,0,Delivered
2109,1460,2/2/2025,4,0,Returned
2110,1461,12/5/2024,1,0,Returned
2111,1461,1/18/2025,3,15,Delivered
2112,1462,8/23/2025,1,0,Delivered
2113,1463,5/22/2024,3,20,Delivered
2114,1464,11/12/2024,7,5,Delivered
2115,1464,11/27/2024,4,5,Delivered
2116,1464,5/2/2025,6,15,Returned
2117,1465,7/11/2025,11,5,Delivered
2118,1465,8/11/2025,3,20,Cancelled
2119,1466,6/11/2025,4,10,Cancelled
2120,1467,7/10/2025,3,10,Delivered
2121,1468,2/4/2025,3,15,Cancelled
2122,1469,11/7/2024,3,10,Delivered
2123,1470,5/11/2025,1,15,Cancelled
2124,1471,7/12/2025,4,0,Returned
2125,1472,9/5/2025,4,0,Delivered
2126,1473,4/19/2024,4,0,Returned
2127,1473,4/22/2024,1,0,Delivered
2128,1474,1/7/2025,5,15,Delivered
2129,1474,1/10/2025,7,5,Delivered
2130,1475,9/8/2025,3,0,Delivered
2131,1476,7/25/2024,4,0,Delivered
2132,1477,2/15/2024,3,0,Delivered
2133,1478,9/2/2024,6,0,Delivered
2134,1478,9/14/2024,5,0,Delivered
2135,1478,9/15/2024,4,10,Delivered
2136,1479,10/17/2024,6,20,Returned
2137,1480,12/20/2024,1,5,Cancelled
2138,1481,4/21/2025,2,5,Delivered
2139,1481,6/28/2025,6,0,Delivered
2140,1482,3/24/2024,4,10,Delivered
2141,1483,4/21/2024,5,0,Delivered
2142,1484,7/9/2024,4,15,Delivered
2143,1484,9/15/2024,3,0,Delivered
2144,1485,9/8/2024,3,15,Delivered
2145,1486,10/18/2024,6,0,Delivered
2146,1487,10/6/2025,3,0,Delivered
2147,1488,7/21/2024,6,10,Delivered
2148,1489,11/24/2024,3,10,Delivered
2149,1489,1/19/2025,5,0,Cancelled
2150,1489,1/20/2025,5,0,Cancelled
2151,1490,5/26/2025,6,0,Delivered
2152,1490,6/19/2025,5,10,Delivered
2153,1491,2/15/2025,7,0,Returned
2154,1492,9/2/2025,1,0,Delivered
2155,1493,5/22/2025,9,10,Returned
2156,1493,8/7/2025,2,10,Cancelled
2157,1494,8/25/2025,2,10,Delivered
2158,1494,10/14/2025,2,10,Delivered
2159,1495,3/15/2024,5,0,Delivered
2160,1495,5/3/2024,2,5,Delivered
2161,1496,9/5/2024,6,5,Delivered
2162,1497,10/6/2025,7,15,Returned
2163,1498,8/30/2025,6,10,Returned
2164,1498,9/8/2025,6,0,Delivered
2165,1499,8/9/2025,3,0,Delivered
2166,1500,7/23/2025,3,0,Delivered
2167,1500,9/5/2025,4,5,Delivered
2168,1501,12/13/2024,6,0,Delivered
2169,1501,1/9/2025,6,0,Delivered
2170,1502,2/25/2024,5,5,Delivered
2171,1502,3/3/2024,3,20,Delivered
2172,1503,6/13/2025,6,5,Cancelled
2173,1503,10/30/2025,7,20,Returned
2174,1504,9/2/2025,4,0,Delivered
2175,1504,9/15/2025,8,10,Delivered
2176,1504,10/26/2025,7,0,Delivered
2177,1505,6/19/2025,4,0,Delivered
2178,1505,6/20/2025,4,5,Delivered
2179,1506,7/14/2025,6,0,Cancelled
2180,1507,7/11/2024,2,0,Delivered
2181,1508,3/2/2024,6,0,Delivered
2182,1509,3/13/2025,1,0,Delivered
2183,1509,3/24/2025,3,5,Delivered
2184,1510,4/23/2024,2,10,Delivered
2185,1510,6/8/2024,4,5,Delivered
2186,1511,5/8/2024,3,15,Cancelled
2187,1512,11/22/2024,2,15,Delivered
2188,1513,1/11/2024,4,15,Delivered
2189,1513,1/15/2024,7,0,Delivered
2190,1514,2/1/2024,6,20,Returned
2191,1515,4/21/2024,4,0,Returned
2192,1516,5/13/2024,8,10,Delivered
2193,1516,6/18/2024,5,0,Delivered
2194,1517,7/9/2024,2,0,Delivered
2195,1517,7/15/2024,4,15,Delivered
2196,1518,4/20/2025,8,10,Delivered
2197,1519,12/29/2024,5,10,Cancelled
2198,1520,7/26/2024,6,15,Delivered
2199,1520,9/12/2024,4,0,Delivered
2200,1521,8/3/2024,5,5,Delivered
2201,1522,9/15/2025,4,0,Delivered
2202,1522,10/19/2025,1,15,Delivered
2203,1523,10/5/2024,2,0,Returned
2204,1524,3/13/2024,3,0,Delivered
2205,1525,8/30/2024,5,15,Delivered
2206,1526,4/12/2024,3,0,Delivered
2207,1526,4/21/2024,6,0,Delivered
2208,1527,6/23/2024,3,0,Delivered
2209,1527,6/27/2024,5,20,Delivered
2210,1528,10/17/2025,4,0,Delivered
2211,1528,12/16/2025,4,0,Delivered
2212,1529,7/6/2024,6,0,Delivered
2213,1530,3/16/2025,2,0,Delivered
2214,1531,3/29/2024,1,15,Delivered
2215,1532,4/24/2025,1,15,Delivered
2216,1533,2/23/2024,6,0,Delivered
2217,1534,4/23/2024,3,0,Delivered
2218,1534,5/4/2024,4,0,Delivered
2219,1535,2/14/2024,4,5,Delivered
2220,1535,2/17/2024,3,5,Cancelled
2221,1536,7/31/2024,4,5,Delivered
2222,1536,10/9/2024,9,0,Delivered
2223,1536,10/10/2024,4,10,Delivered
2224,1537,7/21/2024,4,0,Delivered
2225,1537,10/7/2024,3,5,Delivered
2226,1538,9/20/2025,9,10,Delivered
2227,1539,1/26/2024,4,0,Delivered
2228,1539,3/7/2024,4,15,Delivered
2229,1540,10/28/2024,4,0,Delivered
2230,1540,12/9/2024,2,5,Delivered
2231,1541,3/21/2024,8,0,Delivered
2232,1542,5/17/2024,2,5,Delivered
2233,1542,6/6/2024,3,0,Delivered
2234,1543,1/22/2024,2,10,Delivered
2235,1544,3/19/2025,4,10,Delivered
2236,1545,7/30/2024,2,0,Delivered
2237,1545,9/24/2024,4,0,Delivered
2238,1546,7/7/2025,2,5,Delivered
2239,1547,3/13/2025,1,0,Cancelled
2240,1547,5/8/2025,3,5,Returned
2241,1548,7/28/2024,3,15,Cancelled
2242,1549,3/15/2025,3,0,Cancelled
2243,1550,10/28/2025,1,0,Returned
2244,1551,2/14/2024,4,15,Delivered
2245,1552,2/16/2025,3,0,Delivered
2246,1552,3/6/2025,1,0,Delivered
2247,1552,3/17/2025,5,0,Cancelled
2248,1553,6/9/2025,3,0,Delivered
2249,1554,9/3/2025,4,0,Delivered
2250,1555,3/3/2025,3,0,Delivered
2251,1556,10/2/2024,5,0,Delivered
2252,1556,10/6/2024,8,20,Delivered
2253,1557,3/25/2025,5,0,Delivered
2254,1558,1/6/2025,1,15,Delivered
2255,1559,8/9/2024,1,0,Delivered
2256,1559,8/17/2024,2,10,Delivered
2257,1559,8/24/2024,4,5,Delivered
2258,1559,11/23/2024,7,10,Returned
2259,1560,8/2/2025,6,5,Cancelled
2260,1560,8/8/2025,6,5,Delivered
2261,1560,9/12/2025,3,10,Delivered
2262,1561,8/19/2024,4,10,Delivered
2263,1562,11/23/2024,5,5,Delivered
2264,1563,3/19/2025,5,0,Cancelled
2265,1564,2/22/2024,4,5,Delivered
2266,1565,1/12/2025,1,0,Cancelled
2267,1566,9/20/2024,1,10,Returned
2268,1567,9/24/2024,4,5,Delivered
2269,1568,12/24/2024,6,0,Delivered
2270,1569,11/15/2024,6,5,Delivered
2271,1570,11/21/2024,3,0,Delivered
2272,1571,10/29/2025,2,5,Delivered
2273,1572,10/13/2025,1,10,Delivered
2274,1573,7/18/2025,1,0,Delivered
2275,1574,9/24/2025,5,20,Delivered
2276,1574,10/31/2025,1,0,Cancelled
2277,1575,2/24/2025,3,0,Delivered
2278,1576,2/18/2024,4,15,Delivered
2279,1576,3/24/2024,8,0,Delivered
2280,1577,8/23/2025,3,0,Returned
2281,1578,9/28/2024,2,15,Delivered
2282,1579,8/23/2025,5,0,Returned
2283,1580,1/18/2025,3,15,Delivered
2284,1581,4/28/2024,3,0,Delivered
2285,1582,7/23/2025,3,5,Cancelled
2286,1582,8/6/2025,8,20,Delivered
2287,1583,4/27/2024,4,5,Delivered
2288,1583,6/11/2024,3,0,Delivered
2289,1584,9/24/2025,2,15,Delivered
2290,1585,9/17/2024,9,15,Delivered
2291,1586,3/16/2024,5,0,Delivered
2292,1587,4/26/2025,4,10,Returned
2293,1588,10/31/2024,4,5,Delivered
2294,1588,12/2/2024,4,15,Delivered
2295,1589,1/9/2024,4,0,Delivered
2296,1589,2/27/2024,2,0,Cancelled
2297,1589,4/21/2024,4,0,Delivered
2298,1590,1/2/2025,8,0,Delivered
2299,1591,9/28/2025,1,0,Delivered
2300,1592,6/7/2025,3,0,Delivered
2301,1593,12/13/2024,3,0,Returned
2302,1594,3/13/2025,4,5,Delivered
2303,1594,5/1/2025,4,5,Delivered
2304,1595,8/3/2024,1,0,Delivered
2305,1596,3/5/2025,3,20,Returned
2306,1597,5/14/2025,6,5,Delivered
2307,1598,6/27/2025,3,0,Delivered
2308,1598,10/27/2025,8,5,Delivered
2309,1599,1/4/2025,5,0,Delivered
2310,1600,11/12/2024,5,10,Cancelled
2311,1600,2/2/2025,1,0,Delivered
2312,1600,3/9/2025,4,10,Delivered
2313,1601,6/22/2025,7,5,Delivered
2314,1602,2/25/2024,4,0,Delivered
2315,1602,3/15/2024,4,5,Returned
2316,1603,6/27/2025,2,5,Delivered
2317,1604,4/14/2025,5,10,Delivered
2318,1604,5/21/2025,2,0,Delivered
2319,1604,6/25/2025,1,20,Returned
2320,1604,6/28/2025,5,0,Cancelled
2321,1605,6/14/2024,4,0,Cancelled
2322,1606,11/29/2024,5,0,Delivered
2323,1606,12/21/2024,6,10,Cancelled
2324,1607,7/1/2025,6,0,Delivered
2325,1607,7/4/2025,3,10,Delivered
2326,1608,12/15/2024,3,5,Delivered
2327,1609,10/3/2024,3,0,Returned
2328,1610,2/21/2025,9,20,Delivered
2329,1610,3/6/2025,5,0,Delivered
2330,1610,7/15/2025,2,0,Returned
2331,1611,5/17/2025,2,5,Cancelled
2332,1611,6/25/2025,3,15,Delivered
2333,1611,7/10/2025,4,0,Returned
2334,1611,7/24/2025,2,0,Returned
2335,1611,8/16/2025,5,10,Delivered
2336,1612,4/5/2024,5,15,Delivered
2337,1612,4/17/2024,4,10,Delivered
2338,1613,3/21/2024,4,5,Delivered
2339,1613,4/20/2024,3,0,Delivered
2340,1613,6/2/2024,3,15,Returned
2341,1614,9/14/2025,2,0,Cancelled
2342,1614,12/6/2025,4,15,Delivered
2343,1615,8/7/2024,6,0,Cancelled
2344,1616,12/26/2024,5,5,Returned
2345,1617,9/9/2025,3,5,Delivered
2346,1618,5/25/2025,1,0,Delivered
2347,1618,6/28/2025,5,10,Returned
2348,1619,7/14/2025,4,0,Delivered
2349,1620,6/29/2024,6,5,Delivered
2350,1621,8/2/2025,2,0,Delivered
2351,1621,10/2/2025,4,0,Returned
2352,1622,9/2/2024,3,10,Delivered
2353,1622,9/6/2024,7,10,Delivered
2354,1622,10/13/2024,3,5,Delivered
2355,1623,9/4/2024,10,15,Delivered
2356,1624,5/22/2025,7,20,Delivered
2357,1625,2/28/2025,5,5,Returned
2358,1626,11/16/2024,4,5,Delivered
2359,1627,3/29/2024,6,5,Delivered
2360,1628,8/6/2024,10,0,Delivered
2361,1629,5/7/2025,1,5,Cancelled
2362,1629,5/17/2025,2,10,Cancelled
2363,1630,6/2/2025,1,0,Delivered
2364,1631,10/7/2024,5,15,Delivered
2365,1632,6/17/2024,6,15,Delivered
2366,1633,11/26/2024,1,0,Cancelled
2367,1633,1/28/2025,6,5,Returned
2368,1634,10/13/2025,3,10,Delivered
2369,1634,12/2/2025,3,0,Delivered
2370,1634,12/5/2025,3,20,Delivered
2371,1635,3/17/2025,2,0,Returned
2372,1635,4/10/2025,8,0,Returned
2373,1636,1/28/2025,6,0,Delivered
2374,1637,5/14/2025,3,10,Delivered
2375,1637,5/22/2025,2,5,Delivered
2376,1638,1/15/2025,6,5,Returned
2377,1639,11/5/2024,4,10,Delivered
2378,1639,11/27/2024,9,10,Delivered
2379,1639,3/3/2025,3,5,Delivered
2380,1640,5/28/2025,2,5,Delivered
2381,1641,7/6/2024,5,5,Delivered
2382,1642,6/3/2025,4,0,Delivered
2383,1642,6/26/2025,2,20,Delivered
2384,1643,10/8/2025,3,0,Delivered
2385,1644,3/6/2025,5,0,Delivered
2386,1645,5/20/2025,5,0,Delivered
2387,1645,5/28/2025,6,15,Delivered
2388,1645,6/25/2025,1,0,Returned
2389,1646,9/20/2024,4,0,Delivered
2390,1646,12/17/2024,4,0,Delivered
2391,1647,5/31/2025,4,15,Delivered
2392,1648,3/12/2024,5,0,Delivered
2393,1648,6/12/2024,3,0,Delivered
2394,1648,7/9/2024,5,0,Delivered
2395,1648,8/19/2024,7,10,Returned
2396,1649,4/25/2025,6,10,Delivered
2397,1650,6/28/2024,4,15,Delivered
2398,1651,4/5/2025,3,10,Returned
2399,1652,7/8/2024,6,0,Delivered
2400,1653,10/19/2024,5,5,Delivered
2401,1654,6/5/2025,3,5,Cancelled
2402,1655,10/22/2024,6,0,Delivered
2403,1656,9/30/2025,7,10,Delivered
2404,1657,10/13/2024,7,10,Delivered
2405,1657,11/20/2024,3,10,Cancelled
2406,1658,7/1/2025,4,0,Returned
2407,1658,7/21/2025,5,20,Delivered
2408,1659,1/11/2025,4,0,Delivered
2409,1660,10/23/2025,3,5,Returned
2410,1661,6/8/2024,1,15,Delivered
2411,1662,5/22/2025,4,0,Returned
2412,1663,2/17/2025,6,0,Returned
2413,1663,3/2/2025,4,15,Returned
2414,1664,6/11/2025,6,5,Delivered
2415,1664,7/25/2025,4,10,Delivered
2416,1664,8/26/2025,8,10,Delivered
2417,1664,11/15/2025,5,5,Delivered
2418,1664,11/22/2025,2,0,Delivered
2419,1665,12/22/2024,1,0,Delivered
2420,1666,7/16/2025,4,0,Cancelled
2421,1667,7/8/2024,3,0,Returned
2422,1668,2/2/2024,4,0,Delivered
2423,1669,9/20/2024,5,15,Delivered
2424,1670,2/26/2025,5,5,Delivered
2425,1670,3/4/2025,1,15,Delivered
2426,1671,6/13/2025,4,0,Delivered
2427,1672,7/8/2025,5,0,Delivered
2428,1673,11/1/2024,6,0,Delivered
2429,1674,2/12/2024,3,10,Delivered
2430,1674,2/28/2024,1,0,Delivered
2431,1674,3/5/2024,3,5,Delivered
2432,1674,5/18/2024,7,0,Delivered
2433,1674,6/16/2024,4,0,Delivered
2434,1674,8/20/2024,5,15,Delivered
2435,1675,5/4/2025,3,15,Delivered
2436,1675,5/9/2025,6,10,Delivered
2437,1676,10/9/2025,2,10,Delivered
2438,1677,6/28/2025,7,0,Delivered
2439,1678,11/3/2025,4,0,Delivered
2440,1679,10/7/2024,3,10,Delivered
2441,1679,2/12/2025,3,0,Delivered
2442,1680,7/24/2024,1,0,Delivered
2443,1680,8/15/2024,3,0,Returned
2444,1681,3/10/2024,3,0,Delivered
2445,1682,4/21/2024,6,0,Delivered
2446,1682,5/23/2024,3,10,Delivered
2447,1683,9/26/2024,6,0,Delivered
2448,1684,8/13/2024,2,10,Delivered
2449,1685,6/16/2025,2,15,Delivered
2450,1685,9/24/2025,3,10,Cancelled
2451,1686,3/31/2024,6,0,Delivered
2452,1686,4/3/2024,4,5,Delivered
2453,1687,9/13/2024,5,0,Delivered
2454,1687,11/26/2024,5,0,Returned
2455,1688,4/2/2025,1,20,Delivered
2456,1689,9/11/2024,3,0,Delivered
2457,1690,9/16/2024,5,5,Delivered
2458,1691,1/17/2025,1,5,Delivered
2459,1692,3/18/2025,4,0,Delivered
2460,1693,8/25/2025,4,15,Delivered
2461,1694,4/2/2024,5,5,Delivered
2462,1695,1/24/2025,5,0,Cancelled
2463,1696,8/8/2025,4,20,Returned
2464,1697,2/16/2024,4,5,Delivered
2465,1698,10/29/2025,5,10,Delivered
2466,1698,11/3/2025,8,0,Returned
2467,1699,8/22/2025,5,5,Delivered
2468,1700,1/23/2024,1,5,Returned
2469,1701,4/12/2024,3,0,Delivered
2470,1702,9/1/2025,1,5,Delivered
2471,1703,12/22/2024,4,0,Delivered
2472,1703,1/19/2025,1,10,Delivered
2473,1704,6/27/2025,4,10,Delivered
2474,1704,7/15/2025,3,15,Delivered
2475,1704,8/12/2025,4,0,Delivered
2476,1705,2/4/2024,5,5,Delivered
2477,1706,8/19/2024,3,0,Delivered
2478,1707,6/9/2025,6,5,Delivered
2479,1707,6/18/2025,3,20,Delivered
2480,1708,9/23/2025,3,15,Returned
2481,1709,6/3/2024,4,0,Delivered
2482,1710,3/2/2025,4,10,Delivered
2483,1710,5/3/2025,6,0,Delivered
2484,1711,9/3/2024,2,20,Delivered
2485,1712,2/8/2025,7,20,Delivered
2486,1713,6/28/2025,3,5,Delivered
2487,1714,6/13/2024,7,0,Delivered
2488,1714,11/19/2024,2,15,Delivered
2489,1715,4/27/2024,3,15,Delivered
2490,1715,5/13/2024,2,0,Delivered
2491,1716,9/30/2024,6,15,Delivered
2492,1716,10/5/2024,5,10,Delivered
2493,1717,5/2/2025,3,5,Delivered
2494,1718,6/21/2024,4,0,Delivered
2495,1719,10/3/2024,6,5,Delivered
2496,1719,10/18/2024,6,0,Delivered
2497,1720,9/17/2024,5,0,Delivered
2498,1721,5/15/2024,1,10,Delivered
2499,1721,7/6/2024,3,0,Returned
2500,1722,2/27/2025,2,5,Delivered
2501,1722,6/2/2025,1,5,Cancelled
2502,1723,2/28/2025,3,0,Cancelled
2503,1724,7/6/2024,3,5,Delivered
2504,1725,12/29/2024,4,10,Delivered
2505,1726,9/1/2025,3,20,Delivered
2506,1727,1/16/2025,6,0,Delivered
2507,1728,6/6/2025,6,5,Delivered
2508,1728,6/13/2025,3,0,Delivered
2509,1729,8/5/2025,2,0,Delivered
2510,1730,7/17/2024,5,15,Delivered
2511,1731,4/10/2024,3,0,Delivered
2512,1732,8/30/2025,7,0,Cancelled
2513,1733,1/23/2024,2,0,Delivered
2514,1734,3/25/2025,6,0,Delivered
2515,1735,6/20/2024,1,0,Delivered
2516,1736,1/20/2025,4,10,Delivered
2517,1736,1/28/2025,7,15,Delivered
2518,1737,5/17/2024,5,10,Delivered
2519,1738,3/1/2025,6,15,Delivered
2520,1738,3/16/2025,4,5,Delivered
2521,1739,1/26/2024,7,20,Delivered
2522,1740,5/20/2025,2,0,Delivered
2523,1741,7/3/2024,4,15,Delivered
2524,1741,7/4/2024,2,0,Delivered
2525,1742,3/27/2024,2,15,Delivered
2526,1742,6/18/2024,3,5,Delivered
2527,1743,7/23/2025,4,15,Returned
2528,1744,5/25/2024,3,5,Delivered
2529,1745,2/15/2025,5,15,Delivered
2530,1746,8/13/2024,2,10,Delivered
2531,1747,8/8/2024,5,0,Cancelled
2532,1747,8/17/2024,5,10,Delivered
2533,1748,6/30/2024,6,0,Delivered
2534,1749,9/25/2025,1,0,Delivered
2535,1749,10/24/2025,5,0,Delivered
2536,1750,3/12/2025,6,0,Delivered
2537,1751,9/21/2024,5,0,Delivered
2538,1752,3/7/2025,2,5,Delivered
2539,1753,10/26/2025,4,0,Delivered
2540,1754,2/20/2025,6,0,Delivered
2541,1755,3/28/2025,8,0,Delivered
2542,1755,4/18/2025,8,0,Delivered
2543,1755,5/28/2025,4,0,Cancelled
2544,1755,6/11/2025,3,0,Delivered
2545,1755,7/31/2025,4,10,Delivered
2546,1756,7/18/2024,5,20,Delivered
2547,1757,7/8/2025,3,10,Delivered
2548,1758,2/25/2024,5,15,Delivered
2549,1758,4/6/2024,5,0,Returned
2550,1759,4/25/2025,5,15,Delivered
2551,1760,3/18/2025,8,5,Delivered
2552,1761,11/29/2024,6,0,Delivered
2553,1761,4/23/2025,4,0,Delivered
2554,1762,9/7/2024,7,0,Delivered
2555,1762,12/31/2024,6,15,Delivered
2556,1762,1/25/2025,7,10,Delivered
2557,1762,3/4/2025,1,20,Delivered
2558,1763,5/3/2024,2,0,Delivered
2559,1764,1/21/2025,5,0,Delivered
2560,1764,4/18/2025,2,0,Delivered
2561,1765,12/4/2024,3,5,Delivered
2562,1766,12/17/2024,4,20,Delivered
2563,1767,1/31/2024,4,0,Delivered
2564,1768,2/5/2024,7,0,Delivered
2565,1768,3/24/2024,9,10,Delivered
2566,1769,6/5/2025,3,0,Delivered
2567,1769,6/12/2025,4,0,Delivered
2568,1770,2/1/2025,6,0,Returned
2569,1771,9/17/2025,3,10,Delivered
2570,1771,11/9/2025,3,0,Delivered
2571,1772,10/21/2024,4,10,Delivered
2572,1772,11/1/2024,8,20,Delivered
2573,1773,8/12/2025,1,0,Returned
2574,1773,10/18/2025,7,0,Delivered
2575,1773,10/23/2025,4,20,Cancelled
2576,1774,12/18/2024,5,0,Delivered
2577,1774,1/15/2025,4,5,Delivered
2578,1774,5/3/2025,7,10,Delivered
2579,1775,5/27/2024,1,10,Delivered
2580,1776,3/9/2024,5,0,Cancelled
2581,1777,6/3/2025,3,5,Delivered
2582,1778,5/1/2024,3,0,Returned
2583,1778,5/16/2024,3,5,Delivered
2584,1779,12/8/2024,2,10,Delivered
2585,1780,6/26/2024,6,0,Returned
2586,1781,8/20/2025,7,0,Delivered
2587,1782,3/29/2025,10,0,Cancelled
2588,1782,4/26/2025,3,0,Returned
2589,1783,7/12/2025,4,10,Delivered
2590,1784,5/15/2024,8,0,Cancelled
2591,1785,1/18/2024,1,0,Delivered
2592,1786,12/1/2024,7,20,Delivered
2593,1786,12/8/2024,4,0,Delivered
2594,1787,7/14/2024,5,0,Delivered
2595,1788,5/13/2025,4,20,Delivered
2596,1789,1/13/2024,2,0,Delivered
2597,1790,11/30/2024,3,15,Delivered
2598,1790,12/21/2024,3,0,Delivered
2599,1790,2/28/2025,6,5,Delivered
2600,1791,11/29/2024,5,0,Delivered
2601,1792,11/24/2024,7,5,Delivered
2602,1792,11/30/2024,5,15,Delivered
2603,1793,1/15/2024,1,0,Delivered
2604,1794,9/6/2025,2,15,Returned
2605,1794,9/9/2025,5,15,Delivered
2606,1795,8/15/2024,2,0,Cancelled
2607,1795,10/6/2024,7,0,Delivered
2608,1796,3/1/2025,1,0,Delivered
2609,1796,3/14/2025,2,0,Delivered
2610,1797,2/14/2025,4,0,Delivered
2611,1798,4/26/2024,4,0,Delivered
2612,1799,3/3/2025,6,0,Delivered
2613,1800,1/2/2024,4,20,Delivered
2614,1801,9/23/2024,8,0,Delivered
2615,1802,5/6/2025,4,5,Cancelled
2616,1803,7/27/2024,3,20,Delivered
2617,1804,9/14/2025,9,5,Delivered
2618,1805,1/5/2025,5,0,Returned
2619,1806,11/1/2024,3,0,Cancelled
2620,1806,1/18/2025,1,20,Delivered
2621,1807,1/13/2024,8,10,Delivered
2622,1807,3/27/2024,1,0,Delivered
2623,1808,12/13/2024,6,0,Delivered
2624,1809,4/12/2025,4,0,Delivered
2625,1810,10/28/2025,5,0,Delivered
2626,1811,5/10/2025,6,0,Delivered
2627,1812,1/4/2025,3,15,Delivered
2628,1812,3/16/2025,10,5,Delivered
2629,1812,3/25/2025,1,0,Delivered
2630,1813,2/24/2025,6,0,Delivered
2631,1814,6/22/2024,1,10,Delivered
2632,1815,5/16/2024,5,5,Delivered
2633,1815,6/8/2024,5,0,Returned
2634,1816,3/2/2025,1,20,Delivered
2635,1817,1/28/2024,8,20,Delivered
2636,1817,3/13/2024,4,15,Returned
2637,1818,6/14/2025,4,15,Delivered
2638,1819,7/11/2024,2,15,Delivered
2639,1820,5/21/2024,7,0,Returned
2640,1821,7/10/2025,1,5,Returned
2641,1822,10/22/2025,4,5,Delivered
2642,1823,11/11/2024,3,0,Returned
2643,1824,3/23/2025,1,0,Delivered
2644,1824,3/26/2025,3,0,Delivered
2645,1825,11/16/2024,2,0,Delivered
2646,1826,3/16/2025,1,0,Delivered
2647,1826,4/16/2025,3,5,Delivered
2648,1827,4/5/2024,5,5,Delivered
2649,1828,6/28/2024,5,5,Delivered
2650,1829,2/29/2024,6,10,Delivered
2651,1829,5/5/2024,4,10,Returned
