customer_id,signup_date,acquisition_channel,age_group,city
1839,6/1/2025,Referral,45-54,Mansoura
1840,3/7/2025,Paid Search,25-34,Cairo
1841,5/1/2025,Organic,35-44,Tanta
1842,8/28/2025,Organic,18-24,Giza
1843,3/4/2025,Organic,25-34,Tanta
1844,9/25/2024,Social,25-34,Alexandria
1845,6/20/2025,Referral,55+,Mansoura
1846,5/27/2024,Paid Search,25-34,Aswan
1847,4/27/2024,Paid Search,25-34,Cairo
1848,1/1/2025,Paid Search,35-44,Alexandria
1849,3/6/2024,Referral,25-34,Giza
1850,1/4/2025,Social,35-44,Cairo
1851,6/23/2024,Paid Search,35-44,Cairo
1852,8/10/2025,Email,45-54,Cairo
1853,5/9/2025,Referral,35-44,Alexandria
1854,4/23/2024,Email,35-44,Alexandria
1855,4/20/2024,Referral,18-24,Alexandria
1856,3/14/2025,Paid Search,55+,Cairo
1857,5/26/2024,Email,18-24,Giza
1858,2/4/2024,Organic,45-54,Aswan
1859,11/4/2024,Email,25-34,Giza
1860,6/21/2025,Social,55+,Alexandria
1861,1/14/2024,Email,35-44,Mansoura
1862,1/8/2025,Social,45-54,Mansoura
1863,7/10/2025,Paid Search,25-34,Alexandria
1864,3/3/2025,Social,25-34,Tanta
1865,8/20/2024,Referral,35-44,Giza
1866,7/16/2025,Referral,45-54,Tanta
1867,10/24/2025,Paid Search,18-24,Cairo
1868,3/15/2025,Paid Search,55+,Cairo
1869,5/16/2025,Paid Search,45-54,Cairo
1870,10/1/2024,Social,25-34,Mansoura
1871,3/16/2024,Email,45-54,Giza
1872,3/14/2025,Paid Search,35-44,Cairo
1873,10/15/2024,Organic,25-34,Cairo
1874,6/23/2025,Email,25-34,Aswan
1875,9/9/2024,Social,35-44,Tanta
1876,5/5/2024,Social,35-44,Alexandria
1877,6/25/2024,Social,25-34,Alexandria
1878,2/6/2024,Organic,35-44,Giza
1879,2/13/2025,Paid Search,35-44,Giza
1880,9/2/2025,Social,35-44,Aswan
1881,9/1/2025,Social,18-24,Cairo
1882,5/6/2024,Referral,45-54,Giza
1883,4/27/2025,Social,25-34,Giza
1884,6/16/2024,Email,25-34,Giza
1885,8/14/2025,Paid Search,25-34,Giza
1886,10/20/2024,Organic,35-44,Alexandria
1887,9/29/2025,Paid Search,45-54,Cairo
1888,12/8/2024,Paid Search,25-34,Alexandria
1889,11/5/2024,Social,45-54,Cairo
1890,10/23/2025,Referral,18-24,Cairo
1891,6/11/2025,Paid Search,35-44,Cairo
1892,6/23/2025,Organic,55+,Mansoura
1893,2/22/2025,Email,45-54,Giza
1894,3/19/2025,Paid Search,25-34,Alexandria
1895,7/11/2025,Social,35-44,Mansoura
1896,8/23/2024,Social,25-34,Alexandria
1897,3/14/2025,Social,25-34,Giza
1898,8/1/2024,Paid Search,45-54,Giza
1899,3/25/2024,Organic,45-54,Giza
1900,3/25/2024,Email,25-34,Alexandria
1901,5/3/2025,Social,55+,Giza
1902,3/5/2024,Paid Search,35-44,Tanta
1903,10/7/2025,Email,25-34,Tanta
1904,10/24/2025,Paid Search,35-44,Cairo
1905,9/18/2025,Email,35-44,Cairo
1906,3/4/2024,Paid Search,35-44,Alexandria
1907,12/8/2024,Referral,35-44,Giza
1908,12/17/2024,Organic,35-44,Cairo
1909,6/6/2024,Organic,25-34,Tanta
1910,8/11/2025,Paid Search,45-54,Cairo
1911,5/5/2025,Paid Search,35-44,Aswan
1912,10/19/2025,Referral,18-24,Mansoura
1913,4/7/2025,Referral,45-54,Mansoura
1914,8/12/2024,Organic,55+,Cairo
1915,11/8/2024,Organic,55+,Cairo
1916,9/6/2025,Social,25-34,Alexandria
1917,4/10/2025,Referral,18-24,Cairo
1918,3/28/2024,Social,35-44,Giza
1919,10/29/2024,Organic,18-24,Giza
1920,3/10/2025,Organic,55+,Cairo
1921,5/14/2024,Social,25-34,Cairo
1922,2/19/2024,Paid Search,25-34,Mansoura
1923,3/7/2025,Social,25-34,Cairo
1924,12/5/2024,Organic,25-34,Cairo
1925,12/12/2024,Email,45-54,Alexandria
1926,10/7/2025,Paid Search,25-34,Aswan
1927,12/12/2024,Social,25-34,Giza
1928,10/10/2025,Organic,25-34,Cairo
1929,9/1/2024,Social,35-44,Alexandria
1930,4/18/2024,Paid Search,18-24,Aswan
1931,6/16/2025,Social,35-44,Mansoura
1932,3/30/2024,Social,35-44,Alexandria
1933,10/22/2024,Social,35-44,Giza
1934,4/21/2024,Social,55+,Alexandria
1935,8/11/2025,Social,55+,Cairo
1936,6/25/2024,Email,55+,Alexandria
1937,12/8/2024,Paid Search,25-34,Mansoura
1938,10/21/2025,Email,18-24,Aswan
1939,4/10/2024,Organic,25-34,Cairo
1940,9/20/2025,Paid Search,45-54,Cairo
1941,8/26/2025,Paid Search,55+,Alexandria
1942,2/4/2025,Organic,45-54,Mansoura
1943,1/28/2024,Email,18-24,Mansoura
1944,6/20/2025,Social,55+,Cairo
1945,2/27/2024,Email,25-34,Cairo
1946,5/12/2025,Organic,18-24,Alexandria
1947,10/23/2024,Organic,25-34,Giza
1948,5/13/2024,Paid Search,18-24,Tanta
1949,11/26/2024,Organic,35-44,Giza
1950,9/5/2024,Organic,25-34,Mansoura
1951,7/3/2025,Paid Search,35-44,Alexandria
1952,3/15/2024,Paid Search,35-44,Mansoura
1953,10/15/2025,Social,45-54,Giza
1954,6/16/2024,Social,35-44,Tanta
1955,5/17/2025,Referral,25-34,Cairo
1956,12/20/2024,Referral,45-54,Alexandria
1957,8/12/2024,Social,55+,Cairo
1958,10/25/2025,Organic,18-24,Giza
1959,6/14/2025,Social,35-44,Giza
1960,5/25/2024,Email,25-34,Cairo
1961,8/28/2024,Paid Search,18-24,Aswan
1962,12/9/2024,Organic,35-44,Cairo
1963,2/4/2024,Email,45-54,Mansoura
1964,1/1/2024,Organic,25-34,Aswan
1965,6/1/2024,Social,45-54,Cairo
1966,3/4/2025,Social,45-54,Mansoura
1967,5/22/2025,Paid Search,55+,Cairo
1968,5/5/2024,Organic,25-34,Cairo
1969,5/5/2025,Organic,55+,Giza
1970,4/26/2025,Paid Search,25-34,Aswan
1971,12/10/2024,Paid Search,35-44,Cairo
1972,8/8/2024,Email,18-24,Alexandria
1973,1/25/2024,Paid Search,18-24,Alexandria
1974,6/11/2025,Organic,35-44,Tanta
1975,6/30/2024,Paid Search,25-34,Cairo
1976,5/13/2025,Referral,25-34,Mansoura
1977,10/2/2025,Paid Search,25-34,Mansoura
1978,2/11/2024,Organic,35-44,Alexandria
1979,4/25/2025,Referral,18-24,Aswan
1980,3/14/2025,Email,45-54,Tanta
1981,2/5/2025,Paid Search,18-24,Cairo
1982,6/29/2025,Email,25-34,Giza
1983,12/10/2024,Organic,25-34,Giza
1984,2/14/2024,Organic,35-44,Giza
1985,10/7/2025,Paid Search,25-34,Giza
1986,1/21/2024,Paid Search,25-34,Giza
1987,9/25/2025,Social,55+,Giza
1988,3/10/2024,Organic,35-44,Aswan
1989,2/17/2024,Organic,18-24,Cairo
1990,5/5/2025,Social,25-34,Aswan
1991,7/4/2025,Email,45-54,Giza
1992,10/13/2024,Paid Search,25-34,Alexandria
1993,1/10/2024,Social,18-24,Tanta
1994,6/25/2025,Paid Search,45-54,Giza
1995,9/30/2024,Email,35-44,Giza
1996,8/22/2025,Social,35-44,Giza
1997,1/15/2025,Referral,18-24,Giza
1998,11/24/2024,Paid Search,18-24,Aswan
1999,4/23/2025,Paid Search,35-44,Tanta
2000,1/15/2024,Paid Search,25-34,Cairo
2001,5/30/2025,Paid Search,35-44,Cairo
2002,7/9/2024,Paid Search,35-44,Giza
2003,6/16/2024,Referral,25-34,Cairo
2004,6/4/2025,Paid Search,55+,Alexandria
2005,9/12/2025,Paid Search,45-54,Cairo
2006,5/16/2024,Email,35-44,Alexandria
2007,6/2/2024,Organic,18-24,Cairo
2008,1/22/2025,Email,18-24,Giza
2009,7/27/2024,Paid Search,35-44,Alexandria
2010,9/28/2024,Organic,25-34,Giza
2011,5/22/2024,Paid Search,55+,Aswan
2012,9/2/2025,Paid Search,25-34,Tanta
2013,3/9/2024,Referral,35-44,Giza
2014,9/3/2024,Paid Search,25-34,Cairo
2015,9/17/2024,Organic,35-44,Tanta
2016,3/19/2024,Organic,18-24,Aswan
2017,10/19/2025,Organic,25-34,Tanta
2018,9/14/2025,Referral,25-34,Cairo
2019,8/27/2025,Paid Search,45-54,Aswan
2020,6/8/2025,Social,18-24,Cairo
2021,9/12/2025,Referral,55+,Mansoura
2022,11/25/2024,Social,45-54,Aswan
2023,7/7/2024,Referral,25-34,Cairo
2024,4/4/2024,Paid Search,45-54,Aswan
2025,9/8/2025,Organic,18-24,Giza
2026,1/8/2024,Paid Search,55+,Aswan
2027,3/7/2024,Social,35-44,Cairo
2028,5/10/2025,Referral,25-34,Aswan
2029,7/9/2024,Paid Search,25-34,Cairo
2030,12/31/2024,Social,18-24,Mansoura
2031,6/4/2025,Paid Search,55+,Alexandria
2032,4/26/2024,Social,18-24,Giza
2033,9/23/2024,Organic,35-44,Cairo
2034,9/2/2025,Referral,25-34,Mansoura
2035,4/29/2025,Social,55+,Cairo
2036,5/23/2025,Organic,25-34,Alexandria
2037,10/24/2024,Paid Search,35-44,Cairo
2038,6/12/2024,Paid Search,35-44,Aswan
2039,1/10/2025,Paid Search,35-44,Cairo
2040,10/14/2025,Paid Search,18-24,Cairo
2041,9/24/2024,Email,25-34,Cairo
2042,7/2/2025,Social,25-34,Giza
2043,3/14/2024,Organic,35-44,Cairo
2044,5/22/2025,Paid Search,25-34,Giza
2045,3/13/2024,Referral,35-44,Tanta
2046,11/3/2024,Social,25-34,Mansoura
2047,7/17/2024,Paid Search,45-54,Alexandria
2048,5/9/2024,Social,55+,Cairo
2049,7/25/2025,Social,35-44,Mansoura
2050,9/6/2025,Paid Search,25-34,Cairo
2051,5/1/2025,Organic,25-34,Mansoura
2052,5/30/2024,Organic,18-24,Cairo
2053,10/30/2025,Paid Search,25-34,Giza
2054,7/24/2024,Referral,35-44,Giza
2055,6/27/2024,Email,35-44,Tanta
2056,7/15/2024,Social,55+,Cairo
2057,3/29/2024,Organic,25-34,Alexandria
2058,3/9/2025,Organic,35-44,Cairo
2059,7/1/2024,Social,35-44,Mansoura
2060,7/27/2024,Social,35-44,Aswan
2061,5/7/2025,Paid Search,25-34,Giza
2062,5/9/2024,Organic,25-34,Giza
2063,10/26/2025,Email,35-44,Aswan
2064,1/13/2024,Organic,35-44,Alexandria
2065,9/25/2025,Paid Search,55+,Giza
2066,4/15/2024,Email,25-34,Alexandria
2067,1/9/2025,Paid Search,18-24,Mansoura
2068,8/4/2025,Paid Search,35-44,Cairo
2069,4/8/2024,Paid Search,35-44,Tanta
2070,8/16/2025,Organic,25-34,Giza
2071,8/9/2025,Email,45-54,Cairo
2072,7/10/2024,Organic,55+,Mansoura
2073,11/20/2024,Paid Search,55+,Giza
2074,4/11/2025,Referral,25-34,Cairo
2075,1/1/2025,Referral,45-54,Alexandria
2076,11/13/2024,Referral,35-44,Tanta
2077,5/23/2024,Paid Search,25-34,Tanta
2078,1/18/2025,Organic,35-44,Aswan
2079,8/3/2024,Referral,45-54,Tanta
2080,12/26/2024,Email,35-44,Cairo
2081,11/19/2024,Paid Search,25-34,Giza
2082,1/15/2024,Paid Search,35-44,Tanta
2083,8/4/2024,Organic,35-44,Giza
2084,5/6/2025,Referral,25-34,Alexandria
2085,6/30/2025,Organic,55+,Alexandria
2086,7/1/2024,Organic,35-44,Giza
2087,9/26/2024,Paid Search,35-44,Aswan
2088,4/11/2025,Social,18-24,Alexandria
2089,9/3/2025,Email,35-44,Giza
2090,6/2/2025,Organic,18-24,Aswan
2091,6/25/2025,Email,18-24,Giza
2092,4/11/2025,Referral,35-44,Cairo
2093,10/31/2024,Paid Search,25-34,Alexandria
2094,5/23/2024,Organic,35-44,Tanta
2095,4/20/2024,Paid Search,18-24,Mansoura
2096,8/19/2024,Email,25-34,Mansoura
2097,8/6/2025,Social,25-34,Mansoura
2098,8/14/2025,Social,55+,Cairo
2099,5/14/2025,Email,35-44,Tanta
2100,8/17/2025,Organic,35-44,Tanta
2101,7/7/2025,Referral,25-34,Cairo
2102,9/29/2024,Organic,18-24,Cairo
2103,6/21/2024,Paid Search,55+,Aswan
2104,1/7/2024,Social,25-34,Tanta
2105,6/3/2024,Email,25-34,Tanta
2106,6/5/2025,Paid Search,35-44,Tanta
2107,6/29/2025,Email,18-24,Alexandria
2108,7/1/2025,Referral,45-54,Alexandria
2109,6/1/2025,Paid Search,35-44,Alexandria
2110,8/2/2024,Referral,25-34,Cairo
2111,5/13/2024,Paid Search,18-24,Mansoura
2112,10/11/2024,Paid Search,25-34,Alexandria
2113,5/5/2024,Paid Search,45-54,Alexandria
2114,3/14/2025,Referral,35-44,Alexandria
2115,5/31/2024,Social,25-34,Giza
2116,11/26/2024,Paid Search,18-24,Cairo
2117,6/21/2025,Organic,35-44,Cairo
2118,1/17/2025,Social,35-44,Cairo
2119,4/24/2024,Paid Search,25-34,Cairo
2120,4/26/2025,Referral,25-34,Aswan
2121,10/10/2024,Email,25-34,Cairo
2122,3/15/2024,Organic,35-44,Cairo
2123,6/14/2024,Referral,55+,Alexandria
2124,7/7/2024,Organic,25-34,Alexandria
2125,3/18/2024,Referral,35-44,Cairo
2126,8/24/2025,Social,25-34,Mansoura
2127,1/21/2024,Social,25-34,Mansoura
2128,7/19/2025,Paid Search,25-34,Cairo
2129,7/2/2024,Referral,45-54,Cairo
2130,8/9/2024,Organic,35-44,Aswan
2131,11/23/2024,Paid Search,35-44,Tanta
2132,6/27/2024,Paid Search,25-34,Mansoura
2133,4/21/2024,Social,25-34,Cairo
2134,2/28/2024,Organic,18-24,Giza
2135,11/22/2024,Social,35-44,Alexandria
2136,9/12/2025,Referral,25-34,Cairo
2137,10/30/2025,Paid Search,35-44,Giza
2138,7/9/2024,Social,25-34,Alexandria
2139,7/18/2024,Paid Search,25-34,Giza
2140,11/7/2024,Email,25-34,Mansoura
2141,2/4/2024,Email,25-34,Tanta
2142,1/13/2025,Social,18-24,Giza
2143,1/21/2025,Social,25-34,Tanta
2144,8/24/2024,Paid Search,35-44,Cairo
2145,9/7/2025,Organic,35-44,Tanta
2146,6/2/2025,Email,25-34,Cairo
2147,10/9/2024,Organic,25-34,Cairo
2148,1/1/2024,Organic,25-34,Alexandria
2149,4/8/2025,Organic,25-34,Giza
2150,8/17/2024,Email,18-24,Aswan
2151,6/20/2024,Organic,45-54,Giza
2152,3/27/2024,Paid Search,25-34,Cairo
2153,7/6/2025,Social,25-34,Alexandria
2154,5/2/2024,Email,25-34,Giza
2155,10/24/2024,Paid Search,18-24,Giza
2156,7/28/2025,Paid Search,35-44,Mansoura
2157,4/28/2025,Paid Search,18-24,Mansoura
2158,6/13/2024,Organic,18-24,Tanta
2159,1/17/2025,Organic,35-44,Aswan
2160,7/27/2024,Email,25-34,Cairo
2161,3/7/2025,Social,35-44,Mansoura
2162,1/23/2025,Social,35-44,Giza
2163,7/13/2025,Organic,25-34,Alexandria
2164,8/11/2024,Email,35-44,Giza
2165,1/3/2024,Organic,18-24,Aswan
2166,1/6/2025,Referral,35-44,Mansoura
2167,3/21/2025,Social,25-34,Aswan
2168,9/2/2025,Paid Search,25-34,Tanta
2169,4/25/2024,Social,35-44,Aswan
2170,9/26/2024,Organic,45-54,Tanta
2171,3/22/2025,Social,55+,Giza
2172,1/2/2025,Paid Search,35-44,Cairo
2173,9/9/2024,Paid Search,25-34,Giza
2174,11/12/2024,Email,25-34,Cairo
2175,2/18/2025,Paid Search,25-34,Alexandria
2176,4/4/2024,Email,35-44,Alexandria
2177,1/24/2024,Paid Search,25-34,Alexandria
2178,9/19/2025,Social,55+,Aswan
2179,10/24/2025,Social,25-34,Aswan
2180,2/19/2024,Organic,25-34,Cairo
2181,5/16/2025,Paid Search,25-34,Giza
2182,5/12/2025,Paid Search,45-54,Giza
2183,11/30/2024,Paid Search,35-44,Giza
2184,3/19/2024,Paid Search,35-44,Mansoura
2185,8/4/2025,Social,25-34,Alexandria
2186,1/27/2024,Referral,45-54,Alexandria
2187,9/27/2024,Referral,18-24,Tanta
2188,7/15/2025,Email,45-54,Tanta
2189,9/3/2024,Email,35-44,Cairo
2190,8/13/2025,Social,25-34,Mansoura
2191,1/21/2025,Paid Search,35-44,Giza
2192,7/12/2025,Referral,35-44,Cairo
2193,12/26/2024,Social,18-24,Cairo
2194,5/2/2025,Social,45-54,Giza
2195,12/17/2024,Paid Search,25-34,Giza
2196,9/12/2024,Organic,25-34,Cairo
2197,8/9/2024,Organic,18-24,Mansoura
2198,1/1/2024,Referral,25-34,Mansoura
2199,6/29/2025,Social,35-44,Cairo
2200,3/21/2025,Organic,25-34,Cairo
2201,3/19/2024,Referral,35-44,Tanta
2202,8/23/2024,Paid Search,25-34,Cairo
2203,11/29/2024,Organic,55+,Aswan
2204,12/14/2024,Paid Search,35-44,Alexandria
2205,4/7/2024,Social,45-54,Giza
2206,3/22/2024,Referral,18-24,Cairo
2207,5/16/2025,Paid Search,25-34,Cairo
2208,4/21/2025,Email,25-34,Cairo
2209,7/3/2025,Paid Search,35-44,Cairo
2210,1/14/2024,Referral,45-54,Alexandria
2211,1/26/2025,Email,18-24,Cairo
2212,12/12/2024,Email,18-24,Alexandria
2213,11/5/2024,Paid Search,45-54,Alexandria
2214,1/20/2025,Referral,25-34,Cairo
2215,7/27/2024,Social,35-44,Cairo
2216,12/22/2024,Paid Search,35-44,Cairo
2217,8/23/2025,Email,45-54,Cairo
2218,7/21/2025,Paid Search,18-24,Mansoura
2219,4/3/2024,Referral,18-24,Giza
2220,4/2/2024,Paid Search,35-44,Mansoura
2221,12/5/2024,Social,55+,Giza
2222,8/19/2025,Social,25-34,Giza
2223,3/20/2025,Paid Search,25-34,Alexandria
2224,1/22/2024,Paid Search,35-44,Mansoura
2225,10/17/2024,Paid Search,55+,Cairo
2226,4/29/2025,Organic,45-54,Cairo
2227,11/1/2024,Paid Search,55+,Alexandria
2228,9/25/2025,Social,18-24,Giza
2229,5/7/2024,Paid Search,18-24,Giza
2230,9/16/2025,Paid Search,35-44,Alexandria
2231,9/29/2024,Email,45-54,Giza
2232,3/17/2025,Paid Search,25-34,Alexandria
2233,5/17/2025,Referral,25-34,Alexandria
2234,5/9/2024,Email,45-54,Mansoura
2235,5/11/2024,Social,18-24,Mansoura
2236,8/19/2025,Social,25-34,Alexandria
2237,4/26/2025,Referral,35-44,Alexandria
2238,1/24/2025,Paid Search,35-44,Tanta
2239,8/15/2025,Paid Search,35-44,Giza
2240,11/20/2024,Paid Search,25-34,Giza
2241,3/9/2024,Email,35-44,Mansoura
2242,10/21/2025,Paid Search,35-44,Alexandria
2243,3/23/2025,Social,35-44,Cairo
2244,6/11/2025,Referral,35-44,Tanta
2245,9/8/2025,Email,25-34,Cairo
2246,6/13/2024,Organic,18-24,Mansoura
2247,5/2/2025,Paid Search,18-24,Mansoura
2248,3/1/2025,Email,25-34,Aswan
2249,9/21/2024,Social,35-44,Cairo
2250,9/3/2025,Paid Search,45-54,Alexandria
2251,12/7/2024,Paid Search,35-44,Giza
2252,10/4/2024,Referral,45-54,Giza
2253,3/14/2025,Social,25-34,Cairo
2254,6/5/2024,Email,25-34,Alexandria
2255,2/25/2025,Referral,25-34,Giza
2256,9/7/2024,Social,25-34,Cairo
2257,8/31/2025,Organic,18-24,Alexandria
2258,6/13/2025,Organic,35-44,Mansoura
2259,11/22/2024,Paid Search,55+,Mansoura
2260,4/6/2024,Organic,25-34,Aswan
2261,5/27/2025,Email,18-24,Giza
2262,8/3/2024,Social,45-54,Aswan
2263,5/11/2024,Referral,25-34,Tanta
2264,9/16/2024,Organic,45-54,Cairo
2265,5/4/2024,Social,35-44,Cairo
2266,3/22/2024,Social,55+,Giza
2267,10/9/2024,Social,25-34,Giza
2268,2/28/2024,Social,35-44,Alexandria
2269,6/27/2025,Paid Search,25-34,Alexandria
2270,6/9/2024,Organic,35-44,Mansoura
2271,10/10/2024,Paid Search,25-34,Alexandria
2272,4/15/2024,Organic,25-34,Cairo
2273,4/14/2024,Organic,35-44,Tanta
2274,3/14/2025,Social,35-44,Giza
2275,8/15/2024,Referral,45-54,Aswan
2276,8/4/2025,Social,35-44,Cairo
2277,11/13/2024,Email,35-44,Aswan
2278,4/8/2025,Organic,18-24,Cairo
2279,8/21/2025,Social,35-44,Cairo
2280,4/16/2025,Paid Search,35-44,Cairo
2281,2/25/2024,Paid Search,45-54,Mansoura
2282,9/16/2025,Organic,55+,Tanta
2283,1/13/2024,Organic,18-24,Giza
2284,3/15/2025,Paid Search,45-54,Aswan
2285,1/18/2024,Paid Search,18-24,Alexandria
2286,4/22/2024,Paid Search,25-34,Alexandria
2287,8/16/2024,Referral,35-44,Tanta
2288,6/19/2024,Organic,18-24,Cairo
2289,10/21/2024,Organic,45-54,Giza
2290,7/7/2024,Paid Search,18-24,Aswan
2291,3/1/2025,Social,25-34,Aswan
2292,3/19/2024,Paid Search,35-44,Aswan
2293,10/19/2025,Paid Search,35-44,Aswan
2294,6/30/2024,Organic,55+,Cairo
2295,5/13/2025,Paid Search,35-44,Tanta
2296,3/11/2024,Paid Search,35-44,Giza
2297,9/4/2024,Paid Search,25-34,Aswan
2298,5/25/2024,Paid Search,18-24,Giza
2299,9/9/2025,Paid Search,18-24,Alexandria
2300,10/22/2024,Organic,35-44,Alexandria
2301,8/4/2025,Email,35-44,Giza
2302,4/14/2025,Social,25-34,Cairo
2303,5/20/2025,Organic,35-44,Tanta
2304,7/11/2024,Paid Search,35-44,Tanta
2305,3/8/2024,Referral,18-24,Cairo
2306,5/8/2025,Organic,25-34,Mansoura
2307,2/21/2024,Paid Search,45-54,Alexandria
2308,12/28/2024,Social,35-44,Giza
2309,4/18/2025,Paid Search,45-54,Cairo
2310,6/4/2025,Organic,18-24,Tanta
2311,3/6/2025,Organic,55+,Mansoura
2312,10/24/2024,Referral,25-34,Alexandria
2313,3/10/2025,Organic,18-24,Alexandria
2314,7/16/2024,Social,55+,Cairo
2315,5/7/2024,Referral,25-34,Giza
2316,6/15/2025,Paid Search,35-44,Cairo
2317,2/14/2025,Paid Search,25-34,Cairo
2318,3/5/2024,Organic,35-44,Alexandria
2319,8/28/2024,Organic,55+,Aswan
2320,1/3/2025,Organic,25-34,Giza
2321,6/19/2025,Referral,35-44,Cairo
2322,1/18/2025,Social,25-34,Alexandria
2323,3/6/2025,Social,35-44,Tanta
2324,3/23/2024,Paid Search,25-34,Mansoura
2325,9/2/2025,Email,25-34,Tanta
2326,7/27/2025,Referral,25-34,Alexandria
2327,10/12/2024,Email,25-34,Mansoura
2328,6/17/2025,Paid Search,55+,Cairo
2329,4/3/2025,Social,25-34,Giza
2330,7/30/2024,Paid Search,25-34,Giza
2331,5/5/2024,Paid Search,25-34,Alexandria
2332,2/16/2025,Paid Search,25-34,Aswan
2333,5/13/2025,Social,45-54,Tanta
2334,2/28/2025,Social,55+,Cairo
2335,7/7/2025,Paid Search,25-34,Cairo
2336,9/1/2025,Organic,45-54,Giza
2337,6/26/2025,Organic,35-44,Cairo
2338,6/6/2024,Organic,25-34,Alexandria
2339,4/21/2024,Paid Search,35-44,Aswan
2340,2/5/2025,Organic,35-44,Aswan
2341,5/1/2024,Email,35-44,Alexandria
2342,9/29/2024,Paid Search,45-54,Tanta
2343,10/20/2024,Paid Search,25-34,Alexandria
2344,2/1/2025,Organic,55+,Cairo
2345,4/15/2025,Referral,45-54,Alexandria
2346,7/25/2024,Social,35-44,Alexandria
2347,4/19/2024,Social,35-44,Mansoura
2348,3/15/2025,Organic,25-34,Cairo
2349,10/4/2024,Social,55+,Giza
2350,7/21/2025,Paid Search,35-44,Giza
2351,7/22/2025,Social,18-24,Aswan
2352,4/26/2025,Referral,25-34,Giza
2353,4/23/2024,Social,35-44,Mansoura
2354,4/21/2025,Referral,18-24,Mansoura
2355,11/16/2024,Social,18-24,Cairo
2356,6/27/2024,Paid Search,25-34,Alexandria
2357,8/6/2024,Referral,25-34,Tanta
2358,6/11/2025,Paid Search,25-34,Giza
2359,5/6/2025,Organic,25-34,Aswan
2360,3/1/2024,Paid Search,25-34,Cairo
2361,2/23/2024,Paid Search,35-44,Cairo
2362,6/21/2025,Organic,35-44,Tanta
2363,3/5/2024,Paid Search,25-34,Tanta
2364,9/3/2025,Organic,25-34,Aswan
2365,8/8/2025,Social,35-44,Alexandria
2366,6/19/2024,Paid Search,18-24,Aswan
2367,9/29/2024,Paid Search,18-24,Tanta
2368,6/18/2025,Social,18-24,Tanta
2369,1/25/2025,Organic,45-54,Alexandria
2370,11/22/2024,Social,45-54,Giza
2371,4/17/2024,Social,45-54,Aswan
2372,6/10/2024,Email,35-44,Giza
2373,3/27/2025,Social,35-44,Alexandria
2374,7/24/2024,Organic,35-44,Giza
2375,8/12/2025,Social,35-44,Alexandria
2376,1/16/2024,Paid Search,18-24,Giza
2377,11/22/2024,Paid Search,35-44,Cairo
2378,8/30/2025,Email,45-54,Tanta
2379,10/20/2025,Organic,35-44,Giza
2380,1/2/2024,Email,25-34,Alexandria
2381,1/10/2024,Email,25-34,Cairo
2382,3/9/2025,Email,35-44,Cairo
2383,5/4/2024,Referral,35-44,Cairo
2384,3/21/2024,Organic,45-54,Mansoura
2385,4/29/2025,Paid Search,25-34,Cairo
2386,10/13/2025,Social,45-54,Aswan
2387,5/29/2024,Organic,35-44,Cairo
2388,12/5/2024,Social,45-54,Cairo
2389,5/8/2024,Social,35-44,Cairo
2390,3/13/2025,Social,35-44,Cairo
2391,5/15/2025,Organic,35-44,Mansoura
2392,2/27/2024,Paid Search,45-54,Tanta
2393,7/16/2024,Organic,55+,Alexandria
2394,7/29/2024,Paid Search,18-24,Cairo
2395,2/14/2024,Referral,18-24,Cairo
2396,4/6/2024,Organic,55+,Giza
2397,10/5/2024,Paid Search,35-44,Aswan
2398,6/18/2025,Paid Search,35-44,Cairo
2399,2/13/2025,Social,35-44,Mansoura
2400,4/5/2025,Social,18-24,Giza
2401,1/25/2025,Organic,45-54,Cairo
2402,2/13/2024,Paid Search,45-54,Giza
2403,1/27/2024,Organic,25-34,Cairo
2404,4/6/2024,Paid Search,25-34,Mansoura
2405,7/1/2025,Social,45-54,Cairo
2406,9/12/2025,Social,18-24,Mansoura
2407,7/20/2025,Organic,45-54,Cairo
2408,8/6/2024,Paid Search,25-34,Aswan
2409,7/3/2024,Referral,35-44,Cairo
2410,3/9/2024,Organic,55+,Tanta
2411,5/9/2024,Social,35-44,Tanta
2412,7/20/2025,Paid Search,25-34,Aswan
2413,8/31/2025,Organic,35-44,Giza
2414,8/21/2025,Paid Search,25-34,Mansoura
2415,9/22/2025,Organic,25-34,Giza
2416,11/29/2024,Referral,55+,Cairo
2417,6/2/2024,Organic,45-54,Giza
2418,6/30/2025,Paid Search,35-44,Cairo
2419,3/19/2024,Paid Search,25-34,Aswan
2420,8/1/2025,Organic,18-24,Cairo
2421,2/16/2025,Paid Search,18-24,Alexandria
2422,6/29/2025,Paid Search,35-44,Alexandria
2423,8/31/2025,Email,45-54,Alexandria
2424,6/17/2024,Organic,35-44,Alexandria
2425,10/24/2025,Paid Search,45-54,Cairo
2426,8/5/2025,Referral,18-24,Alexandria
2427,5/29/2025,Paid Search,25-34,Cairo
2428,11/9/2024,Referral,25-34,Aswan
2429,2/1/2024,Paid Search,25-34,Mansoura
2430,10/13/2024,Referral,18-24,Aswan
2431,8/16/2025,Social,55+,Cairo
2432,2/12/2024,Email,25-34,Cairo
2433,9/8/2025,Referral,55+,Cairo
2434,1/1/2024,Paid Search,25-34,Cairo
2435,7/26/2025,Referral,55+,Cairo
2436,9/26/2024,Organic,35-44,Alexandria
2437,6/28/2024,Organic,55+,Cairo
