order_item_id,order_id,product_id,quantity,unit_price
6490,3298,5,2,160.36
6491,3298,20,1,103.76
6492,3299,44,2,134.54
6493,3299,33,2,15.51
6494,3299,11,2,136.84
6495,3300,14,1,192.84
6496,3300,45,1,20.7
6497,3301,10,1,38.48
6498,3301,19,1,30.91
6499,3301,46,1,94.1
6500,3302,14,1,176.13
6501,3302,48,2,66.03
6502,3303,7,2,83.23
6503,3303,55,1,81.55
6504,3303,28,1,12.27
6505,3304,47,1,37.15
6506,3305,22,1,135.22
6507,3305,54,2,68.03
6508,3305,10,1,40.18
6509,3306,29,1,31.7
6510,3306,35,1,11.17
6511,3307,17,2,162.19
6512,3308,42,2,36.26
6513,3308,29,1,32.04
6514,3308,10,2,41.85
6515,3309,25,2,196.39
6516,3310,9,1,105.53
6517,3310,37,2,175.61
6518,3311,6,1,183.74
6519,3311,30,2,181.48
6520,3312,52,2,190.84
6521,3312,43,1,55.62
6522,3312,59,1,73.97
6523,3313,7,1,80.58
6524,3313,40,2,126.49
6525,3314,40,2,120.06
6526,3315,58,1,78.3
6527,3316,38,1,186.33
6528,3317,48,1,64.09
6529,3317,2,2,23.15
6530,3318,50,1,200.12
6531,3318,26,1,85.96
6532,3319,26,2,89.33
6533,3319,24,2,46.79
6534,3320,42,1,37.63
6535,3321,2,1,22.99
6536,3322,23,1,153.77
6537,3323,48,1,60.81
6538,3323,30,1,158.08
6539,3324,12,1,170.41
6540,3325,35,2,11.23
6541,3326,47,1,36
6542,3327,46,1,98.9
6543,3327,54,2,72.44
6544,3327,7,1,80.7
6545,3328,46,1,99.82
6546,3328,8,1,110.52
6547,3329,56,1,11.76
6548,3330,40,2,116.36
6549,3330,34,2,79.7
6550,3330,11,2,121.2
6551,3331,17,1,179.64
6552,3332,42,2,37.5
6553,3332,14,1,197.63
6554,3332,34,1,85.9
6555,3333,16,2,150.53
6556,3333,44,1,125.83
6557,3333,46,2,97.75
6558,3334,37,1,151.12
6559,3334,3,2,174.21
6560,3335,55,1,89.52
6561,3335,34,1,83.48
6562,3336,56,2,11.06
6563,3337,6,2,185.76
6564,3337,19,1,32.27
6565,3338,28,2,12.31
6566,3339,2,2,20.94
6567,3340,30,1,171.51
6568,3340,28,1,12.39
6569,3341,24,1,44.36
6570,3342,52,1,191.93
6571,3342,39,1,26.76
6572,3343,17,2,175.49
6573,3344,58,1,80.34
6574,3344,3,1,177.2
6575,3345,21,1,185.33
6576,3345,49,2,47.08
6577,3346,3,1,166.92
6578,3346,5,1,157.56
6579,3346,45,2,21.73
6580,3347,3,2,182.83
6581,3347,44,2,125.22
6582,3347,16,1,155.65
6583,3348,12,2,165.33
6584,3348,41,2,57.68
6585,3348,45,1,19.95
6586,3349,6,2,195.6
6587,3349,41,2,64.33
6588,3350,24,1,44.04
6589,3350,43,1,51.73
6590,3350,41,2,64.41
6591,3351,45,2,20.75
6592,3351,46,2,102.48
6593,3351,16,1,155.91
6594,3352,5,2,145.32
6595,3352,4,1,59.25
6596,3353,17,1,171.5
6597,3353,26,1,86.75
6598,3354,42,1,39.29
6599,3355,41,1,57.8
6600,3356,13,2,208.5
6601,3356,8,2,117.78
6602,3357,30,1,171.05
6603,3357,16,1,153.69
6604,3357,24,1,45.19
6605,3358,23,2,148.11
6606,3359,53,1,85.26
6607,3359,51,2,156.18
6608,3360,29,2,36.65
6609,3360,39,2,25.34
6610,3360,37,1,174.29
6611,3361,34,1,88.29
6612,3362,32,2,75.05
6613,3362,34,2,77.14
6614,3362,33,2,15.22
6615,3363,2,1,21.12
6616,3364,19,2,32.83
6617,3365,35,2,11.99
6618,3366,57,1,165.21
6619,3366,2,2,21.12
6620,3366,25,1,212.91
6621,3367,38,2,191.2
6622,3367,24,1,43.81
6623,3367,18,2,108.52
6624,3368,17,1,181.98
6625,3368,9,1,109.27
6626,3368,35,1,11.11
6627,3369,32,2,76.46
6628,3370,13,1,184.13
6629,3370,42,2,38.9
6630,3370,49,2,44.04
6631,3371,36,1,44.62
6632,3371,46,1,92.14
6633,3371,45,1,20.58
6634,3372,52,2,196.27
6635,3373,30,2,165.32
6636,3374,33,1,14.55
6637,3374,15,2,106.64
6638,3374,37,2,165.37
6639,3375,25,2,218.46
6640,3376,4,2,64.15
6641,3376,34,1,78.61
6642,3376,15,1,107.27
6643,3377,33,2,14.92
6644,3378,51,2,145.84
6645,3379,56,1,11.31
6646,3379,42,1,39.35
6647,3379,35,2,10.75
6648,3380,12,1,151.2
6649,3380,58,2,76.6
6650,3381,8,2,104.15
6651,3382,47,1,35.42
6652,3382,58,2,74.25
6653,3382,40,1,118.2
6654,3383,33,1,16.65
6655,3383,22,2,135.99
6656,3383,54,2,72.57
6657,3384,36,1,44.98
6658,3384,49,1,46.14
6659,3385,12,2,157.62
6660,3385,8,1,108.2
6661,3386,39,2,25.69
6662,3386,16,2,151.11
6663,3387,15,1,112.37
6664,3388,27,1,142.02
6665,3388,34,1,77.13
6666,3388,7,2,76.27
6667,3389,30,1,164.62
6668,3389,14,1,173.3
6669,3390,24,1,45.58
6670,3391,23,2,160.38
6671,3391,51,2,155.43
6672,3392,12,1,162.88
6673,3392,6,2,200.6
6674,3393,23,2,154.62
6675,3394,55,1,83.9
6676,3395,28,2,12.01
6677,3396,10,1,41.58
6678,3397,1,2,172.72
6679,3398,54,1,67.82
6680,3398,29,1,32.14
6681,3399,12,1,150.41
6682,3399,58,2,80.37
6683,3399,41,2,64.37
6684,3400,52,1,178.46
6685,3401,23,1,165.04
6686,3402,50,2,177.66
6687,3402,31,1,219.94
6688,3402,16,2,161.59
6689,3403,59,2,72.46
6690,3403,15,2,106.74
6691,3404,31,2,203.57
6692,3404,47,2,33.35
6693,3405,49,2,50.58
6694,3405,16,2,157.73
6695,3406,59,2,73.1
6696,3406,14,2,178.07
6697,3407,20,1,91.98
6698,3408,2,1,23.26
6699,3409,43,2,51.4
6700,3409,23,2,156.63
6701,3410,13,1,211.41
6702,3411,43,2,50.6
6703,3411,56,1,10.98
6704,3412,44,1,127.38
6705,3412,31,2,223.14
6706,3412,11,1,124.68
6707,3413,18,2,104.25
6708,3413,39,1,27.39
6709,3414,57,2,162.48
6710,3415,26,1,89.24
6711,3415,50,2,178.75
6712,3415,9,1,111.05
6713,3416,23,2,163.97
6714,3417,33,1,15.7
6715,3417,29,2,34.89
6716,3417,14,2,174.29
6717,3418,18,2,104.59
6718,3418,59,2,72.21
6719,3418,9,2,101.21
6720,3419,25,1,207.7
6721,3419,12,1,163.5
6722,3419,24,1,45
6723,3420,30,1,180.52
6724,3420,45,1,21.44
6725,3421,48,2,60.19
6726,3421,31,2,213.54
6727,3422,37,2,168.93
6728,3422,40,1,128.76
6729,3422,59,2,72.2
6730,3423,28,2,11.32
6731,3423,54,1,71.62
6732,3424,2,2,20.39
6733,3425,50,2,198.76
6734,3425,4,2,63.39
6735,3426,8,1,104.46
6736,3426,54,1,70.33
6737,3427,39,2,27.63
6738,3427,19,2,30.45
6739,3427,54,2,74.55
6740,3428,31,2,218.82
6741,3429,3,1,178.68
6742,3430,4,2,64.47
6743,3431,20,1,103.99
6744,3431,27,1,138.98
6745,3431,39,1,25.43
6746,3432,23,2,148.14
6747,3433,56,2,12.43
6748,3433,33,2,14.75
6749,3433,59,1,75.89
6750,3434,11,1,129.62
6751,3434,41,1,57.24
6752,3435,20,2,104.3
6753,3436,4,2,65.39
6754,3436,30,2,181.51
6755,3436,47,2,34.73
6756,3437,1,1,160.24
6757,3437,50,2,200.14
6758,3437,37,2,160.44
6759,3438,32,1,78.67
6760,3438,30,1,169.77
6761,3438,52,1,198.24
6762,3439,23,2,151.66
6763,3440,19,1,32.34
6764,3440,28,1,12.17
6765,3440,38,1,195.21
6766,3441,30,2,162.45
6767,3442,56,1,11.11
6768,3443,27,1,146.28
6769,3443,50,1,190.15
6770,3443,43,1,53.23
6771,3444,49,2,47.07
6772,3444,16,1,152.78
6773,3444,45,2,21.09
6774,3445,44,2,128.33
6775,3446,24,2,44.75
6776,3446,21,2,179.02
6777,3446,28,2,11.82
6778,3447,30,1,175.31
6779,3447,10,2,41.23
6780,3447,20,1,90.95
6781,3448,52,1,187.36
6782,3448,24,1,47.36
6783,3448,30,1,180.68
6784,3449,13,1,183.56
6785,3450,19,1,32.76
6786,3451,54,1,68.03
6787,3451,18,2,109.25
6788,3452,37,2,157.82
6789,3453,7,1,72.97
6790,3454,41,1,61.21
6791,3454,54,2,73.77
6792,3455,32,2,70.87
6793,3455,5,2,151.25
6794,3455,22,1,124.18
6795,3456,56,1,12.17
6796,3456,59,2,76.17
6797,3456,32,1,72.49
6798,3457,38,2,187.21
6799,3457,6,2,211.97
6800,3458,6,2,203.42
6801,3458,2,2,23.04
6802,3459,18,1,110.28
6803,3459,23,2,161.42
6804,3459,42,2,36.91
6805,3460,45,1,22.52
6806,3460,41,1,61.55
6807,3461,54,2,70.88
6808,3461,59,1,73.64
6809,3462,57,1,151.54
6810,3462,28,2,11.83
6811,3462,18,1,116.03
6812,3463,16,2,158.96
6813,3464,38,1,207.81
6814,3464,57,2,166.75
6815,3464,17,1,180.43
6816,3465,1,1,170.04
6817,3466,19,2,33.03
6818,3466,47,2,34.54
6819,3466,11,2,121.18
6820,3467,8,2,116.08
6821,3468,12,1,154.82
6822,3468,26,1,93.71
6823,3468,20,1,94.23
6824,3469,1,2,156.78
6825,3470,31,1,221.98
6826,3470,33,2,14.61
6827,3470,17,1,186.34
6828,3471,25,1,195.79
6829,3472,60,1,138.33
6830,3473,41,1,62.14
6831,3473,53,2,84.06
6832,3474,21,2,175.03
6833,3474,5,1,161.13
6834,3475,58,2,84.95
6835,3475,12,2,166.6
6836,3475,30,1,180.07
6837,3476,25,2,198.35
6838,3476,21,1,171.94
6839,3476,3,1,188.48
6840,3477,3,1,189.54
6841,3477,57,2,147.59
6842,3477,23,2,158.14
6843,3478,50,2,198.95
6844,3479,45,2,20.57
6845,3479,55,2,79.81
6846,3480,52,2,195.75
6847,3481,41,2,57.25
6848,3481,33,1,16.54
6849,3482,48,2,67.91
6850,3482,20,1,96.78
6851,3483,45,2,20.88
6852,3483,56,2,12.44
6853,3484,35,1,10.66
6854,3484,30,2,173.76
6855,3484,38,2,216.67
6856,3485,38,2,214.87
6857,3485,47,1,33.63
6858,3485,22,2,125.66
6859,3486,30,2,181.02
6860,3486,27,2,133.79
6861,3487,13,2,194.14
6862,3488,31,1,220
6863,3489,4,2,66.36
6864,3490,39,2,24.84
6865,3490,26,2,93.6
6866,3490,47,1,35.88
6867,3491,41,2,56.42
6868,3491,15,1,105.17
6869,3491,48,2,66.33
6870,3492,35,2,10.59
6871,3493,19,2,29.69
6872,3493,14,1,181.79
6873,3494,10,1,38.8
6874,3494,7,1,79.81
6875,3494,24,1,48.24
6876,3495,14,1,173.7
6877,3496,59,1,77.47
6878,3496,20,1,102.61
6879,3496,14,1,190.01
6880,3497,7,2,79.95
6881,3498,30,2,158.26
6882,3498,56,1,11.54
6883,3498,38,2,200.07
6884,3499,32,2,71.22
6885,3500,55,2,84.35
6886,3500,46,2,98.29
6887,3500,30,2,157.92
6888,3501,26,2,94.85
6889,3502,50,1,204.13
6890,3503,34,1,85.84
6891,3503,58,2,80.63
6892,3504,60,2,139.27
6893,3505,34,2,81.69
6894,3506,6,1,196.54
6895,3507,49,1,48.13
6896,3507,34,2,78.36
6897,3507,31,2,218.11
6898,3508,60,2,124.59
6899,3508,24,2,43.9
6900,3508,33,1,16.19
6901,3509,9,2,106.46
6902,3509,3,2,174.74
6903,3509,19,1,31.29
6904,3510,54,2,67.6
6905,3510,6,2,188.84
6906,3510,24,1,43.04
6907,3511,20,2,91.76
6908,3512,54,2,70.89
6909,3513,46,1,101.21
6910,3513,23,2,164.59
6911,3514,27,2,151.91
6912,3514,51,1,162.03
6913,3515,41,2,59.18
6914,3516,28,1,12.05
6915,3517,12,2,171.28
6916,3517,29,2,36.34
6917,3518,41,1,56.38
6918,3518,11,2,131.56
6919,3518,8,2,108
6920,3519,49,2,49.11
6921,3519,28,2,12.44
6922,3519,24,2,45.39
6923,3520,23,1,161.93
6924,3520,51,2,165.17
6925,3521,29,2,32.35
6926,3521,21,1,182.48
6927,3521,14,1,189.66
6928,3522,3,2,189.27
6929,3523,49,1,46.19
6930,3524,38,1,186.16
6931,3524,30,1,175.14
6932,3524,14,2,184.82
6933,3525,58,1,78.25
6934,3525,35,2,11.54
6935,3526,44,1,127.23
6936,3527,35,1,12.01
6937,3527,32,1,73.34
6938,3528,53,2,86.2
6939,3529,43,1,55.48
6940,3529,41,2,57.31
6941,3530,17,2,162.48
6942,3530,5,2,147.16
6943,3530,60,2,131.47
6944,3531,26,1,93.41
6945,3531,58,1,74.07
6946,3531,48,1,67.78
6947,3532,17,1,176.7
6948,3533,53,1,92.8
6949,3534,57,2,164.07
6950,3534,22,2,121.74
6951,3534,24,2,42.95
6952,3535,36,2,44.34
6953,3535,46,1,97.51
6954,3536,17,2,176.26
6955,3537,60,2,132.93
6956,3538,17,1,182.67
6957,3538,7,1,79.08
6958,3538,53,2,81.63
6959,3539,57,1,166.55
6960,3539,3,1,177.83
6961,3539,5,2,149.64
6962,3540,38,2,192.45
6963,3540,26,2,85.84
6964,3540,51,2,145.63
6965,3541,35,1,11.06
6966,3541,23,1,148.81
6967,3542,49,1,45.2
6968,3543,38,1,205.42
6969,3543,55,1,80.3
6970,3543,22,1,140.28
6971,3544,8,2,114.24
6972,3544,41,2,63.18
6973,3545,29,1,32.24
6974,3546,35,2,10.98
6975,3547,59,1,71.68
6976,3548,46,2,104.87
6977,3549,12,2,150.81
6978,3549,43,1,51.99
6979,3549,28,1,11.67
6980,3550,20,1,94.36
6981,3550,3,2,183.97
6982,3550,11,1,129.91
6983,3551,29,1,32.28
6984,3551,47,2,34.47
6985,3551,23,2,147.48
6986,3552,50,2,194.56
6987,3552,1,2,158.45
6988,3552,28,1,10.85
6989,3553,27,2,146.68
6990,3553,25,2,199.08
6991,3554,60,1,128.12
6992,3554,59,2,69.44
6993,3555,21,2,171.98
6994,3555,26,2,89.61
6995,3556,8,2,108.3
6996,3557,8,2,104.05
6997,3558,39,2,25.58
6998,3558,24,2,47.25
6999,3559,8,1,116.54
7000,3560,42,2,39.05
7001,3560,58,1,78.53
7002,3561,46,2,99.64
7003,3562,28,2,10.91
7004,3563,18,1,104.78
7005,3564,60,2,125.54
7006,3564,29,1,33.29
7007,3565,5,2,153.42
7008,3565,19,2,33.78
7009,3566,57,2,159.79
7010,3566,32,2,78.46
7011,3566,43,1,54.76
7012,3567,50,1,185.69
7013,3567,29,2,31.73
7014,3568,9,2,108.53
7015,3568,47,2,35.25
7016,3568,25,1,201.51
7017,3569,7,1,77.48
7018,3569,42,1,35.66
7019,3570,59,2,75.64
7020,3570,37,1,171.1
7021,3571,52,2,195.11
7022,3572,22,2,133.02
7023,3572,9,1,100.88
7024,3572,55,2,88.3
7025,3573,58,2,78.92
7026,3573,55,2,89.38
7027,3573,28,2,11.23
7028,3574,57,1,157.44
7029,3575,53,2,82.5
7030,3575,57,1,162.41
7031,3575,2,2,23.26
7032,3576,2,2,22.14
7033,3577,29,2,36.41
7034,3578,13,2,198.32
7035,3578,23,2,163.96
7036,3579,8,1,109.72
7037,3579,20,1,105.35
7038,3580,56,2,12.34
7039,3580,23,2,147.51
7040,3580,2,2,23.6
7041,3581,34,2,82.92
7042,3581,20,1,101.6
7043,3582,35,2,10.93
7044,3582,4,2,60.66
7045,3582,34,2,76.52
7046,3583,21,1,182.45
7047,3583,11,2,123.2
7048,3583,46,2,94.12
7049,3584,38,2,195.5
7050,3585,41,2,63.76
7051,3586,5,2,158.66
7052,3586,6,2,183.68
7053,3586,2,2,20.88
7054,3587,13,2,189.54
7055,3588,30,1,167.27
7056,3588,39,1,25.34
7057,3589,50,2,186.67
7058,3589,43,1,51.17
7059,3590,18,2,117.56
7060,3590,38,1,198.39
7061,3590,39,2,27.22
7062,3591,6,1,203.27
7063,3592,44,1,117.48
7064,3592,41,1,56.88
7065,3592,43,2,54.74
7066,3593,41,2,56.46
7067,3594,26,2,95.51
7068,3594,50,1,196.42
7069,3594,45,2,19.95
7070,3595,44,1,130.06
7071,3595,38,2,190.45
7072,3595,48,2,63.3
7073,3596,45,2,21.58
7074,3596,13,2,207.66
7075,3596,27,1,142.97
7076,3597,32,1,77.4
7077,3598,6,2,207.63
7078,3599,27,2,137.54
7079,3599,29,2,35.12
7080,3600,30,2,165.43
7081,3601,39,2,25.39
7082,3601,14,1,191.37
7083,3601,57,1,156.96
7084,3602,12,2,165.63
7085,3603,41,2,57.3
7086,3603,15,2,117.49
7087,3604,24,2,48.67
7088,3605,33,2,16.49
7089,3606,34,1,87.85
7090,3606,6,1,199.7
7091,3606,59,2,74.22
7092,3607,8,1,105.8
7093,3607,57,2,154.7
7094,3608,31,2,193.39
7095,3608,20,1,91.61
7096,3608,12,1,166.94
7097,3609,21,1,179.65
7098,3609,54,1,68.07
7099,3610,58,1,80.11
7100,3611,15,2,110.23
7101,3611,50,1,199.17
7102,3611,38,1,207.62
7103,3612,18,2,108.42
7104,3612,34,1,79.29
7105,3613,23,1,166.42
7106,3613,9,2,104.92
7107,3614,20,1,101.84
7108,3615,32,2,78.81
7109,3615,12,1,166.68
7110,3616,57,1,153.97
7111,3616,22,2,123.72
7112,3617,56,2,10.84
7113,3617,52,2,191.41
7114,3617,53,1,87.52
7115,3618,44,1,131.3
7116,3619,10,2,40.51
7117,3619,52,1,175.3
7118,3620,30,1,162.8
7119,3620,21,2,180.88
7120,3620,12,2,164.66
7121,3621,32,1,75.85
7122,3621,25,2,192.22
7123,3621,22,1,127.14
7124,3622,42,1,34.99
7125,3622,47,2,35.83
7126,3622,2,1,21.1
7127,3623,55,2,83.31
7128,3623,32,2,69.63
7129,3623,45,1,19.72
7130,3624,14,2,180.55
7131,3624,23,2,161.64
7132,3625,25,1,196.3
7133,3625,8,2,117.19
7134,3626,19,2,30.09
7135,3627,3,1,168.58
7136,3628,27,2,134.98
7137,3629,47,2,36.57
7138,3630,25,2,212.65
7139,3630,48,2,65.4
7140,3630,41,1,56.46
7141,3631,28,1,11.12
7142,3632,43,2,53.7
7143,3632,2,1,22.3
7144,3633,28,2,10.96
7145,3633,49,2,44.5
7146,3634,27,1,147.06
7147,3634,20,2,99.42
7148,3635,52,1,176.88
7149,3635,46,2,95.82
7150,3635,17,1,160.43
7151,3636,17,1,183.11
7152,3637,13,2,186.85
7153,3638,57,1,169.12
7154,3638,39,1,25.33
7155,3639,53,1,83.01
7156,3640,60,1,127.84
7157,3640,32,2,72.61
7158,3641,6,2,185.93
7159,3641,24,2,48.18
7160,3641,55,2,92.8
7161,3642,45,1,22.25
7162,3642,50,1,196.44
7163,3642,26,1,98.03
7164,3643,12,1,163.69
7165,3644,13,2,187.51
7166,3644,40,1,129.93
7167,3645,32,2,76.57
7168,3646,6,1,210.82
7169,3647,41,2,62.23
7170,3647,38,2,190.11
7171,3648,34,2,87.82
7172,3648,55,2,82.06
7173,3648,28,1,11.49
7174,3649,6,1,204.24
7175,3649,28,1,10.84
7176,3650,27,1,135.74
7177,3651,56,1,10.92
7178,3651,19,2,31.1
7179,3652,37,1,173.07
7180,3652,50,2,183.16
7181,3652,16,1,155.3
7182,3653,29,1,36.51
7183,3654,52,1,190.38
7184,3654,5,2,155.79
7185,3655,40,2,129.99
7186,3655,10,1,38.26
7187,3655,58,1,77.38
7188,3656,50,1,185.37
7189,3656,24,1,47.54
7190,3656,58,2,76.16
7191,3657,10,1,40.64
7192,3658,56,2,11.65
7193,3658,16,2,160.02
7194,3658,35,1,11.76
7195,3659,3,2,188.07
7196,3660,1,1,171.5
7197,3661,27,2,142.71
7198,3661,25,2,197.81
7199,3662,52,2,181.74
7200,3662,56,1,11.52
7201,3663,16,1,155.19
7202,3663,59,2,68.72
7203,3664,39,2,27.74
7204,3664,11,1,138.44
7205,3665,46,1,95.99
7206,3666,4,2,64.27
7207,3666,37,1,169.7
7208,3667,10,2,42.23
7209,3668,29,2,35.71
7210,3668,18,1,114.81
7211,3668,15,2,115.56
7212,3669,29,1,32.67
7213,3669,41,1,63.55
7214,3670,10,2,41.59
7215,3671,40,1,130.25
7216,3671,13,2,183.68
7217,3671,50,2,183.74
7218,3672,52,1,193.25
7219,3673,51,2,165.99
7220,3674,6,1,185.69
7221,3675,30,1,164.01
7222,3675,24,2,48.75
7223,3676,28,1,12.57
7224,3676,21,1,183.25
7225,3676,5,2,159.03
7226,3677,52,1,194.52
7227,3678,10,2,39.37
7228,3679,41,1,62.99
7229,3680,45,2,20.08
7230,3680,22,2,141.09
7231,3681,15,2,115.3
7232,3681,3,2,171.49
7233,3682,58,2,80.44
7234,3682,24,1,48.3
7235,3683,59,1,73.18
7236,3684,8,2,103.54
7237,3684,28,1,12
7238,3684,55,1,84.57
7239,3685,22,2,138.93
7240,3685,14,1,181.78
7241,3686,48,2,60.8
7242,3686,49,2,46.03
7243,3687,49,1,45.55
7244,3687,48,2,61.59
7245,3687,59,1,73.3
7246,3688,9,2,99.67
7247,3688,6,2,189.5
7248,3689,25,1,215.34
7249,3690,37,2,152.84
7250,3690,21,2,186.14
7251,3690,58,2,77.54
7252,3691,10,1,38.73
7253,3691,45,1,21.16
7254,3691,1,2,166.24
7255,3692,30,2,165.19
7256,3692,23,2,162.01
7257,3692,48,1,65.01
7258,3693,5,2,151.04
7259,3693,9,1,96.25
7260,3694,28,1,10.9
7261,3694,49,2,48.85
7262,3695,16,2,163.31
7263,3695,29,1,33.82
7264,3696,4,1,59.3
7265,3696,38,1,190.35
7266,3697,12,1,157.93
7267,3697,41,2,60.85
7268,3697,60,1,141.42
7269,3698,6,1,206.45
7270,3698,25,2,205.55
7271,3698,53,2,87.45
7272,3699,30,2,157.07
7273,3700,15,2,104.81
7274,3700,31,1,204.98
7275,3700,6,2,201.45
7276,3701,56,1,11.17
7277,3701,14,1,190.66
7278,3701,16,2,159.39
7279,3702,44,2,117.53
7280,3702,24,1,47.98
7281,3702,14,1,185.76
7282,3703,26,2,96.8
7283,3704,43,2,51.22
7284,3704,45,2,20.03
7285,3704,6,2,183.81
7286,3705,6,1,185.24
7287,3706,28,2,12.09
7288,3707,36,1,46.42
7289,3708,25,1,197.54
7290,3708,1,2,170.68
7291,3709,23,1,160.57
7292,3710,49,2,44
7293,3710,13,1,194.74
7294,3711,36,2,47.14
7295,3711,39,2,25.7
7296,3712,3,2,181.71
7297,3713,56,2,12.49
7298,3713,49,2,44.6
7299,3714,26,2,96.48
7300,3714,54,1,67.01
7301,3714,33,1,16.65
7302,3715,25,1,201.67
7303,3715,55,1,91.42
7304,3716,48,2,60.97
7305,3716,49,1,46.95
7306,3716,47,1,37.08
7307,3717,5,2,160.91
7308,3718,33,2,16.09
7309,3719,28,1,11.77
7310,3720,6,2,192.89
7311,3720,51,2,161.52
7312,3721,17,2,165.65
7313,3721,34,2,84.37
7314,3722,6,1,197.23
7315,3722,17,1,178.03
7316,3722,47,1,35.23
7317,3723,12,1,169.6
7318,3723,41,1,61.76
7319,3724,9,2,108.42
7320,3725,25,2,208.37
7321,3725,46,1,96.01
7322,3726,23,1,150.07
7323,3727,12,1,163.92
7324,3727,44,1,136.57
7325,3727,24,1,46.45
7326,3728,42,2,35.03
7327,3728,33,2,14.6
7328,3728,52,1,179.32
7329,3729,52,2,175.82
7330,3729,41,1,56.24
7331,3729,38,1,186.88
7332,3730,35,1,11.5
7333,3730,19,2,32.33
7334,3731,21,1,185.19
7335,3731,2,1,23
7336,3732,20,1,90.88
7337,3732,6,1,193.62
7338,3733,18,2,113.13
7339,3733,20,2,105.82
7340,3734,28,1,11.57
7341,3735,18,2,102.91
7342,3735,28,1,12.47
7343,3736,25,1,221.6
7344,3736,17,2,167.89
7345,3737,29,1,35.12
7346,3738,30,1,182.43
7347,3738,59,2,69.53
7348,3738,38,2,198.43
7349,3739,3,2,185.47
7350,3740,16,2,162.19
7351,3741,28,1,10.97
7352,3741,22,1,126.16
7353,3742,38,1,213.78
7354,3742,3,2,189.78
7355,3743,51,1,154.53
7356,3743,55,2,92.56
7357,3744,41,2,63.26
7358,3744,57,1,164.71
7359,3744,49,2,48.63
7360,3745,44,1,120.7
7361,3745,46,2,91.92
7362,3745,16,2,163.34
7363,3746,1,1,177.91
7364,3746,56,1,11.19
7365,3746,25,2,214.89
7366,3747,57,1,155.75
7367,3747,38,1,202.52
7368,3747,22,2,135.08
7369,3748,37,1,174.14
7370,3748,8,1,107.79
7371,3748,48,2,61.81
7372,3749,55,2,83.1
7373,3749,2,1,21.91
7374,3750,33,2,15.5
7375,3751,59,1,70.93
7376,3751,33,1,16.12
7377,3751,45,2,21.12
7378,3752,14,1,178.82
7379,3753,46,2,102.63
7380,3753,51,2,165.8
7381,3753,3,2,171.68
7382,3754,45,1,22.79
7383,3754,27,2,137.04
7384,3754,32,1,78.32
7385,3755,36,1,49.65
7386,3756,55,1,90.48
7387,3756,7,2,72.76
7388,3757,2,1,20.59
7389,3758,24,2,46.98
7390,3758,35,2,10.65
7391,3759,6,1,212.06
7392,3759,12,2,160.73
7393,3760,48,2,62.62
7394,3760,38,2,186.69
7395,3761,28,2,10.84
7396,3761,13,1,198.28
7397,3761,12,2,157.48
7398,3762,33,2,16.31
7399,3762,6,1,185.22
7400,3763,29,2,35.32
7401,3763,42,1,34.91
7402,3764,49,2,49.07
7403,3765,38,2,207.23
7404,3766,47,2,33.91
7405,3766,44,1,125.38
7406,3767,47,2,34.41
7407,3767,25,1,205.11
7408,3767,38,1,196.94
7409,3768,45,2,19.73
7410,3768,26,2,91.24
7411,3768,36,2,48.97
7412,3769,52,1,179.53
7413,3769,60,1,122.44
7414,3769,58,2,82.34
7415,3770,49,2,44.76
7416,3770,26,2,97.97
7417,3770,58,2,76.17
7418,3771,54,1,70.56
7419,3771,59,2,71.43
7420,3771,19,2,29.46
7421,3772,51,2,155.96
7422,3773,55,2,87.33
7423,3773,58,2,75.42
7424,3774,47,1,38.43
7425,3775,21,2,185.33
7426,3775,27,2,136.69
7427,3775,49,2,50.48
7428,3776,43,1,52.97
7429,3776,27,1,144.41
7430,3777,5,2,152.31
7431,3777,12,1,164.05
7432,3777,21,1,193.47
7433,3778,30,2,165.65
7434,3779,13,1,187.39
7435,3779,40,2,114.76
7436,3780,56,1,11.73
7437,3780,7,1,76.37
7438,3781,36,1,45.22
7439,3781,24,1,42.99
7440,3781,55,1,88.91
7441,3782,16,1,161.61
7442,3782,42,2,36.36
7443,3782,49,2,44.88
7444,3783,14,2,170.03
7445,3783,7,1,82.53
7446,3783,60,1,139.74
7447,3784,35,2,10.98
7448,3784,14,1,174.37
7449,3784,20,1,104.49
7450,3785,15,2,109.56
7451,3786,35,2,11.27
7452,3786,36,2,50.99
7453,3786,41,1,63.14
7454,3787,29,2,35.54
7455,3788,25,2,192.81
7456,3788,44,1,134.93
7457,3789,35,2,11.56
7458,3789,46,1,94.75
7459,3789,7,2,76.68
7460,3790,37,1,159.6
7461,3791,5,1,150.34
7462,3791,56,1,11.84
7463,3792,43,1,52.96
7464,3793,50,2,202.44
7465,3794,25,1,199.31
7466,3795,48,2,66.67
7467,3796,27,2,133.75
7468,3796,46,2,99.35
7469,3797,4,1,61.92
7470,3798,50,2,190.62
7471,3799,39,1,25.36
7472,3799,11,2,129.69
7473,3800,20,2,103.02
7474,3801,4,1,57.44
7475,3801,8,1,119.27
7476,3802,43,1,56.16
7477,3802,29,1,36.71
7478,3803,27,1,138.07
7479,3804,18,1,107.94
7480,3804,21,1,190.2
7481,3804,28,1,12.46
7482,3805,22,1,136.87
7483,3805,12,2,171.65
7484,3805,30,1,168.86
7485,3806,3,2,173.35
7486,3806,38,2,195.99
7487,3806,59,2,68.18
7488,3807,13,1,208.38
